noise_relative,iter,timestamp,accept_counts_1,accept_counts_2,accept_counts_4,accept_counts_8,accept_counts_10,accept_counts_12,accept_counts_16,accept_counts_20,accept_counts_50,accept_counts_100,accept_counts_200,reject_counts_1,reject_counts_2,reject_counts_4,reject_counts_8,reject_counts_10,reject_counts_12,reject_counts_16,reject_counts_20,reject_counts_50,reject_counts_100,reject_counts_200,totals_1,totals_2,totals_4,totals_8,totals_10,totals_12,totals_16,totals_20,totals_50,totals_100,totals_200,acceptance_rates_1,acceptance_rates_2,acceptance_rates_4,acceptance_rates_8,acceptance_rates_10,acceptance_rates_12,acceptance_rates_16,acceptance_rates_20,acceptance_rates_50,acceptance_rates_100,acceptance_rates_200
0.050000,23,2025-09-23T20:17:58.328072-07:00,8201060,6519,0,0,0,0,0,0,0,0,0,4691118,6022428,5442076,51157,151,0,0,0,0,0,0,12892178,6028947,5442076,51157,151,0,0,0,0,0,0,0.636127,0.001081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,24,2025-09-23T20:18:00.329732-07:00,8560152,7278,1,0,0,0,0,0,0,0,0,4890980,6288228,5671183,51373,152,0,0,0,0,0,0,13451132,6295506,5671184,51373,152,0,0,0,0,0,0,0.636389,0.001156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,25,2025-09-23T20:18:02.330145-07:00,8919317,8076,2,0,0,0,0,0,0,0,0,5089181,6554030,5901335,51433,152,0,0,0,0,0,0,14008498,6562106,5901337,51433,152,0,0,0,0,0,0,0.636708,0.001231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,26,2025-09-23T20:18:04.3319-07:00,9278424,8866,2,0,0,0,0,0,0,0,0,5287603,6819937,6142406,56622,167,0,0,0,0,0,0,14566027,6828803,6142408,56622,167,0,0,0,0,0,0,0.636991,0.001298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,27,2025-09-23T20:18:06.333164-07:00,9655312,9771,3,0,0,0,0,0,0,0,0,5497016,7099052,6383395,56706,167,0,0,0,0,0,0,15152328,7108823,6383398,56706,167,0,0,0,0,0,0,0.637216,0.001374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,28,2025-09-23T20:18:08.334646-07:00,10014377,10884,3,0,0,0,0,0,0,0,0,5697642,7363969,6623536,61692,181,0,0,0,0,0,0,15712019,7374853,6623539,61692,181,0,0,0,0,0,0,0.637370,0.001476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,29,2025-09-23T20:18:10.336115-07:00,10373669,11862,3,0,0,0,0,0,0,0,0,5898651,7629662,6852182,61923,182,0,0,0,0,0,0,16272320,7641524,6852185,61923,182,0,0,0,0,0,0,0.637504,0.001552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,30,2025-09-23T20:18:12.337706-07:00,10732816,12799,17,0,0,0,0,0,0,0,0,6098971,7895232,7081244,61980,182,0,0,0,0,0,0,16831787,7908031,7081261,61980,182,0,0,0,0,0,0,0.637652,0.001618,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,31,2025-09-23T20:18:14.338308-07:00,11082188,14040,27,0,0,0,0,0,0,0,0,6295264,8159519,7320819,67108,196,0,0,0,0,0,0,17377452,8173559,7320846,67108,196,0,0,0,0,0,0,0.637734,0.001718,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,32,2025-09-23T20:18:16.338956-07:00,11441439,15166,40,0,0,0,0,0,0,0,0,6496399,8425434,7549235,67216,197,0,0,0,0,0,0,17937838,8440600,7549275,67216,197,0,0,0,0,0,0,0.637838,0.001797,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,33,2025-09-23T20:18:18.339912-07:00,11800689,16225,54,0,0,0,0,0,0,0,0,6697794,8690674,7788260,72212,211,0,0,0,0,0,0,18498483,8706899,7788314,72212,211,0,0,0,0,0,0,0.637927,0.001863,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,34,2025-09-23T20:18:20.34141-07:00,12159871,17288,67,0,0,0,0,0,0,0,0,6896971,8956868,8017605,72418,212,0,0,0,0,0,0,19056842,8974156,8017672,72418,212,0,0,0,0,0,0,0.638084,0.001926,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,35,2025-09-23T20:18:22.342889-07:00,12519148,18146,78,0,0,0,0,0,0,0,0,7096175,9223262,8246855,72508,212,0,0,0,0,0,0,19615323,9241408,8246933,72508,212,0,0,0,0,0,0,0.638233,0.001964,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.050000,36,2025-09-23T20:18:24.343894-07:00,12878701,19263,94,0,0,0,0,0,0,0,0,7297172,9487844,8487049,77646,225,0,0,0,0,0,0,20175873,9507107,8487143,77646,225,0,0,0,0,0,0,0.638322,0.002026,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
