noise_relative,iter,timestamp,accept_counts_1,accept_counts_2,accept_counts_4,accept_counts_8,accept_counts_10,accept_counts_12,accept_counts_16,accept_counts_20,accept_counts_50,accept_counts_100,accept_counts_200,reject_counts_1,reject_counts_2,reject_counts_4,reject_counts_8,reject_counts_10,reject_counts_12,reject_counts_16,reject_counts_20,reject_counts_50,reject_counts_100,reject_counts_200,totals_1,totals_2,totals_4,totals_8,totals_10,totals_12,totals_16,totals_20,totals_50,totals_100,totals_200,acceptance_rates_1,acceptance_rates_2,acceptance_rates_4,acceptance_rates_8,acceptance_rates_10,acceptance_rates_12,acceptance_rates_16,acceptance_rates_20,acceptance_rates_50,acceptance_rates_100,acceptance_rates_200
0.315000,24,2025-09-23T21:10:14.090549-07:00,12819926,6319037,11275498,2533691,6392,0,0,0,0,0,0,6702,4965,138,0,0,0,0,0,0,0,0,12826628,6324002,11275636,2533691,6392,0,0,0,0,0,0,0.999477,0.999215,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,25,2025-09-23T21:10:16.09211-07:00,13408381,6609472,11793437,2650008,6693,0,0,0,0,0,0,6945,5162,147,0,0,0,0,0,0,0,0,13415326,6614634,11793584,2650008,6693,0,0,0,0,0,0,0.999482,0.999220,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,26,2025-09-23T21:10:18.093546-07:00,13943423,6873308,12264188,2755846,6954,0,0,0,0,0,0,7173,5346,152,0,0,0,0,0,0,0,0,13950596,6878654,12264340,2755846,6954,0,0,0,0,0,0,0.999486,0.999223,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,27,2025-09-23T21:10:20.095761-07:00,14478483,7136869,12734864,2861706,7220,0,0,0,0,0,0,7419,5529,160,0,0,0,0,0,0,0,0,14485902,7142398,12735024,2861706,7220,0,0,0,0,0,0,0.999488,0.999226,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,28,2025-09-23T21:10:22.097758-07:00,15013490,7400627,13205666,2967508,7486,0,0,0,0,0,0,7650,5712,163,0,0,0,0,0,0,0,0,15021140,7406339,13205829,2967508,7486,0,0,0,0,0,0,0.999491,0.999229,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,29,2025-09-23T21:10:24.099401-07:00,15548540,7664390,13676390,3073211,7751,0,0,0,0,0,0,7878,5908,164,0,0,0,0,0,0,0,0,15556418,7670298,13676554,3073211,7751,0,0,0,0,0,0,0.999494,0.999230,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,30,2025-09-23T21:10:26.100204-07:00,16083679,7928142,14147212,3178971,8014,0,0,0,0,0,0,8097,6106,174,0,0,0,0,0,0,0,0,16091776,7934248,14147386,3178971,8014,0,0,0,0,0,0,0.999497,0.999230,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,31,2025-09-23T21:10:28.102459-07:00,16565258,8165638,14570965,3274126,8255,0,0,0,0,0,0,8318,6280,179,0,0,0,0,0,0,0,0,16573576,8171918,14571144,3274126,8255,0,0,0,0,0,0,0.999498,0.999232,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,32,2025-09-23T21:10:30.103533-07:00,17153822,8455944,15088821,3390409,8542,0,0,0,0,0,0,8568,6483,185,0,0,0,0,0,0,0,0,17162390,8462427,15089006,3390409,8542,0,0,0,0,0,0,0.999501,0.999234,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,33,2025-09-23T21:10:32.104185-07:00,17689067,8719803,15559632,3496217,8810,0,0,0,0,0,0,8821,6661,190,0,0,0,0,0,0,0,0,17697888,8726464,15559822,3496217,8810,0,0,0,0,0,0,0.999502,0.999237,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,34,2025-09-23T21:10:34.105774-07:00,18224138,8983538,16030404,3602039,9073,0,0,0,0,0,0,9039,6820,196,0,0,0,0,0,0,0,0,18233177,8990358,16030600,3602039,9073,0,0,0,0,0,0,0.999504,0.999241,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,35,2025-09-23T21:10:36.108302-07:00,18759194,9247396,16501244,3707849,9333,0,0,0,0,0,0,9302,7000,202,0,0,0,0,0,0,0,0,18768496,9254396,16501446,3707849,9333,0,0,0,0,0,0,0.999504,0.999244,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,36,2025-09-23T21:10:38.109008-07:00,19294379,9511144,16972126,3813637,9600,0,0,0,0,0,0,9550,7171,208,0,0,0,0,0,0,0,0,19303929,9518315,16972334,3813637,9600,0,0,0,0,0,0,0.999505,0.999247,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,37,2025-09-23T21:10:40.110608-07:00,19829722,9774778,17442933,3919404,9862,0,0,0,0,0,0,9788,7359,214,0,0,0,0,0,0,0,0,19839510,9782137,17443147,3919404,9862,0,0,0,0,0,0,0.999507,0.999248,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,38,2025-09-23T21:10:42.11203-07:00,20364824,10038695,17913693,4025146,10125,0,0,0,0,0,0,10030,7564,218,0,0,0,0,0,0,0,0,20374854,10046259,17913911,4025146,10125,0,0,0,0,0,0,0.999508,0.999247,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,39,2025-09-23T21:10:44.114464-07:00,20899984,10302505,18384457,4130939,10396,0,0,0,0,0,0,10255,7743,221,0,0,0,0,0,0,0,0,20910239,10310248,18384678,4130939,10396,0,0,0,0,0,0,0.999510,0.999249,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,40,2025-09-23T21:10:46.115286-07:00,21435067,10566134,18855302,4236696,10661,0,0,0,0,0,0,10497,7936,226,0,0,0,0,0,0,0,0,21445564,10574070,18855528,4236696,10661,0,0,0,0,0,0,0.999511,0.999249,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,41,2025-09-23T21:10:48.11674-07:00,21970143,10829950,19326064,4342500,10932,0,0,0,0,0,0,10732,8137,233,0,0,0,0,0,0,0,0,21980875,10838087,19326297,4342500,10932,0,0,0,0,0,0,0.999512,0.999249,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,42,2025-09-23T21:10:50.118732-07:00,22505260,11093752,19796879,4448302,11208,0,0,0,0,0,0,10965,8331,235,0,0,0,0,0,0,0,0,22516225,11102083,19797114,4448302,11208,0,0,0,0,0,0,0.999513,0.999250,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,43,2025-09-23T21:10:52.119627-07:00,23040246,11357590,20267648,4554062,11471,0,0,0,0,0,0,11204,8525,240,0,0,0,0,0,0,0,0,23051450,11366115,20267888,4554062,11471,0,0,0,0,0,0,0.999514,0.999250,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,44,2025-09-23T21:10:54.121146-07:00,23575358,11621320,20738533,4659796,11736,0,0,0,0,0,0,11444,8727,250,0,0,0,0,0,0,0,0,23586802,11630047,20738783,4659796,11736,0,0,0,0,0,0,0.999515,0.999250,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,45,2025-09-23T21:10:56.121988-07:00,24110412,11885093,21209322,4765601,12003,0,0,0,0,0,0,11685,8925,260,0,0,0,0,0,0,0,0,24122097,11894018,21209582,4765601,12003,0,0,0,0,0,0,0.999516,0.999250,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,46,2025-09-23T21:10:58.122931-07:00,24645504,12148875,21680006,4871420,12263,0,0,0,0,0,0,11927,9114,266,0,0,0,0,0,0,0,0,24657431,12157989,21680272,4871420,12263,0,0,0,0,0,0,0.999516,0.999250,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,47,2025-09-23T21:11:00.123969-07:00,25180572,12412711,22150817,4977179,12527,0,0,0,0,0,0,12157,9313,272,0,0,0,0,0,0,0,0,25192729,12422024,22151089,4977179,12527,0,0,0,0,0,0,0.999517,0.999250,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,48,2025-09-23T21:11:02.148322-07:00,25661994,12650331,22574405,5072389,12760,0,0,0,0,0,0,12358,9472,277,0,0,0,0,0,0,0,0,25674352,12659803,22574682,5072389,12760,0,0,0,0,0,0,0.999519,0.999252,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.315000,49,2025-09-23T21:11:04.150561-07:00,26251182,12951323,23111524,5194042,13067,0,0,0,0,0,0,12619,9687,280,0,0,0,0,0,0,0,0,26263801,12961010,23111804,5194042,13067,0,0,0,0,0,0,0.999520,0.999253,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,0,2025-09-23T21:11:06.153149-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,1,2025-09-23T21:11:08.154002-07:00,534997,263936,470737,105761,269,0,0,0,0,0,0,287,200,8,0,0,0,0,0,0,0,0,535284,264136,470745,105761,269,0,0,0,0,0,0,0.999464,0.999243,0.999983,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,2,2025-09-23T21:11:10.155402-07:00,1069907,527748,941512,211572,537,0,0,0,0,0,0,555,400,17,0,0,0,0,0,0,0,0,1070462,528148,941529,211572,537,0,0,0,0,0,0,0.999482,0.999243,0.999982,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,3,2025-09-23T21:11:12.156273-07:00,1604825,791498,1412279,317385,800,0,0,0,0,0,0,848,614,29,0,0,0,0,0,0,0,0,1605673,792112,1412308,317385,800,0,0,0,0,0,0,0.999472,0.999225,0.999979,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,4,2025-09-23T21:11:14.158849-07:00,2139887,1055231,1883122,423178,1058,0,0,0,0,0,0,1136,843,35,0,0,0,0,0,0,0,0,2141023,1056074,1883157,423178,1058,0,0,0,0,0,0,0.999469,0.999202,0.999981,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,5,2025-09-23T21:11:16.160003-07:00,2674856,1319041,2353942,528961,1318,0,0,0,0,0,0,1426,1054,45,0,0,0,0,0,0,0,0,2676282,1320095,2353987,528961,1318,0,0,0,0,0,0,0.999467,0.999202,0.999981,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,6,2025-09-23T21:11:18.163216-07:00,3209864,1582845,2824739,634726,1587,0,0,0,0,0,0,1714,1272,52,0,0,0,0,0,0,0,0,3211578,1584117,2824791,634726,1587,0,0,0,0,0,0,0.999466,0.999197,0.999982,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,7,2025-09-23T21:11:20.164979-07:00,3744774,1846715,3295457,740514,1855,0,0,0,0,0,0,1999,1487,60,0,0,0,0,0,0,0,0,3746773,1848202,3295517,740514,1855,0,0,0,0,0,0,0.999466,0.999195,0.999982,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,8,2025-09-23T21:11:22.16636-07:00,4279713,2110532,3766211,846334,2122,0,0,0,0,0,0,2301,1691,67,0,0,0,0,0,0,0,0,4282014,2112223,3766278,846334,2122,0,0,0,0,0,0,0.999463,0.999199,0.999982,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,9,2025-09-23T21:11:24.168383-07:00,4814789,2374263,4237012,952178,2388,0,0,0,0,0,0,2576,1888,70,0,0,0,0,0,0,0,0,4817365,2376151,4237082,952178,2388,0,0,0,0,0,0,0.999465,0.999205,0.999983,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,10,2025-09-23T21:11:26.169817-07:00,5349780,2638034,4707784,1057965,2646,0,0,0,0,0,0,2865,2109,77,0,0,0,0,0,0,0,0,5352645,2640143,4707861,1057965,2646,0,0,0,0,0,0,0.999465,0.999201,0.999984,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,11,2025-09-23T21:11:28.171331-07:00,5884622,2901721,5178527,1163810,2917,0,0,0,0,0,0,3156,2300,80,0,0,0,0,0,0,0,0,5887778,2904021,5178607,1163810,2917,0,0,0,0,0,0,0.999464,0.999208,0.999985,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,12,2025-09-23T21:11:30.171987-07:00,6419603,3165493,5649275,1269620,3182,0,0,0,0,0,0,3439,2509,87,0,0,0,0,0,0,0,0,6423042,3168002,5649362,1269620,3182,0,0,0,0,0,0,0.999465,0.999208,0.999985,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,13,2025-09-23T21:11:32.173969-07:00,6954699,3429184,6120073,1375429,3444,0,0,0,0,0,0,3723,2720,90,0,0,0,0,0,0,0,0,6958422,3431904,6120163,1375429,3444,0,0,0,0,0,0,0.999465,0.999207,0.999985,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,14,2025-09-23T21:11:34.174836-07:00,7489653,3692984,6590878,1481211,3705,0,0,0,0,0,0,4036,2938,95,0,0,0,0,0,0,0,0,7493689,3695922,6590973,1481211,3705,0,0,0,0,0,0,0.999461,0.999205,0.999986,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,15,2025-09-23T21:11:36.175604-07:00,8024696,3956703,7061601,1587045,3974,0,0,0,0,0,0,4328,3135,101,0,0,0,0,0,0,0,0,8029024,3959838,7061702,1587045,3974,0,0,0,0,0,0,0.999461,0.999208,0.999986,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,16,2025-09-23T21:11:38.176802-07:00,8559543,4220587,7532308,1692855,4245,0,0,0,0,0,0,4614,3338,105,0,0,0,0,0,0,0,0,8564157,4223925,7532413,1692855,4245,0,0,0,0,0,0,0.999461,0.999210,0.999986,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,17,2025-09-23T21:11:40.179679-07:00,9094462,4484606,8003109,1798716,4516,0,0,0,0,0,0,4893,3529,107,0,0,0,0,0,0,0,0,9099355,4488135,8003216,1798716,4516,0,0,0,0,0,0,0.999462,0.999214,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,18,2025-09-23T21:11:42.181491-07:00,9629496,4748387,8473877,1904523,4777,0,0,0,0,0,0,5173,3724,112,0,0,0,0,0,0,0,0,9634669,4752111,8473989,1904523,4777,0,0,0,0,0,0,0.999463,0.999216,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,19,2025-09-23T21:11:44.185004-07:00,10137749,4998997,8921023,2005043,5032,0,0,0,0,0,0,5453,3923,116,0,0,0,0,0,0,0,0,10143202,5002920,8921139,2005043,5032,0,0,0,0,0,0,0.999462,0.999216,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,20,2025-09-23T21:11:46.186636-07:00,10699420,5276046,9415286,2116181,5308,0,0,0,0,0,0,5763,4140,121,0,0,0,0,0,0,0,0,10705183,5280186,9415407,2116181,5308,0,0,0,0,0,0,0.999462,0.999216,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,21,2025-09-23T21:11:48.187686-07:00,11234594,5539542,9886131,2221924,5577,0,0,0,0,0,0,6062,4335,125,0,0,0,0,0,0,0,0,11240656,5543877,9886256,2221924,5577,0,0,0,0,0,0,0.999461,0.999218,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,22,2025-09-23T21:11:50.189569-07:00,11715961,5776986,10309854,2317189,5822,0,0,0,0,0,0,6308,4515,132,0,0,0,0,0,0,0,0,11722269,5781501,10309986,2317189,5822,0,0,0,0,0,0,0.999462,0.999219,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,23,2025-09-23T21:11:52.191369-07:00,12304491,6067119,10827744,2433565,6122,0,0,0,0,0,0,6640,4719,138,0,0,0,0,0,0,0,0,12311131,6071838,10827882,2433565,6122,0,0,0,0,0,0,0.999461,0.999223,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,24,2025-09-23T21:11:54.193491-07:00,12839371,6331090,11298504,2539405,6390,0,0,0,0,0,0,6943,4919,142,0,0,0,0,0,0,0,0,12846314,6336009,11298646,2539405,6390,0,0,0,0,0,0,0.999460,0.999224,0.999987,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,25,2025-09-23T21:11:56.194185-07:00,13374334,6594886,11769277,2645200,6658,0,0,0,0,0,0,7237,5119,144,0,0,0,0,0,0,0,0,13381571,6600005,11769421,2645200,6658,0,0,0,0,0,0,0.999459,0.999224,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,26,2025-09-23T21:11:58.196132-07:00,13882337,6845611,12216509,2745707,6912,0,0,0,0,0,0,7515,5326,148,0,0,0,0,0,0,0,0,13889852,6850937,12216657,2745707,6912,0,0,0,0,0,0,0.999459,0.999223,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,27,2025-09-23T21:12:00.197006-07:00,14444001,7122605,12710887,2856802,7191,0,0,0,0,0,0,7845,5542,152,0,0,0,0,0,0,0,0,14451846,7128147,12711039,2856802,7191,0,0,0,0,0,0,0.999457,0.999223,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,28,2025-09-23T21:12:02.199178-07:00,14925442,7359846,13134636,2952026,7426,0,0,0,0,0,0,8117,5718,156,0,0,0,0,0,0,0,0,14933559,7365564,13134792,2952026,7426,0,0,0,0,0,0,0.999456,0.999224,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,29,2025-09-23T21:12:04.200603-07:00,15434095,7618883,13596319,3057812,7697,0,0,0,0,0,0,8371,5927,164,0,0,0,0,0,0,0,0,15442466,7624810,13596483,3057812,7697,0,0,0,0,0,0,0.999458,0.999223,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,30,2025-09-23T21:12:06.201916-07:00,15995751,7895795,14090574,3168880,7977,0,0,0,0,0,0,8687,6157,167,0,0,0,0,0,0,0,0,16004438,7901952,14090741,3168880,7977,0,0,0,0,0,0,0.999457,0.999221,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,31,2025-09-23T21:12:08.203366-07:00,16530651,8159664,14561283,3274705,8241,0,0,0,0,0,0,8974,6380,170,0,0,0,0,0,0,0,0,16539625,8166044,14561453,3274705,8241,0,0,0,0,0,0,0.999457,0.999219,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,32,2025-09-23T21:12:10.203945-07:00,17065609,8423566,15032000,3380578,8506,0,0,0,0,0,0,9228,6582,176,0,0,0,0,0,0,0,0,17074837,8430148,15032176,3380578,8506,0,0,0,0,0,0,0.999460,0.999219,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,33,2025-09-23T21:12:12.205147-07:00,17600592,8687526,15502880,3486425,8771,0,0,0,0,0,0,9482,6788,180,0,0,0,0,0,0,0,0,17610074,8694314,15503060,3486425,8771,0,0,0,0,0,0,0.999462,0.999219,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,34,2025-09-23T21:12:14.206341-07:00,18135572,8951301,15973623,3592205,9039,0,0,0,0,0,0,9768,6975,183,0,0,0,0,0,0,0,0,18145340,8958276,15973806,3592205,9039,0,0,0,0,0,0,0.999462,0.999221,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,35,2025-09-23T21:12:16.20813-07:00,18670435,9215234,16444280,3698023,9305,0,0,0,0,0,0,10047,7201,190,0,0,0,0,0,0,0,0,18680482,9222435,16444470,3698023,9305,0,0,0,0,0,0,0.999462,0.999219,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,36,2025-09-23T21:12:18.215459-07:00,19205176,9479226,16915030,3803826,9572,0,0,0,0,0,0,10346,7411,195,0,0,0,0,0,0,0,0,19215522,9486637,16915225,3803826,9572,0,0,0,0,0,0,0.999462,0.999219,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,37,2025-09-23T21:12:20.217346-07:00,19739924,9743078,17385843,3909626,9833,0,0,0,0,0,0,10642,7626,200,0,0,0,0,0,0,0,0,19750566,9750704,17386043,3909626,9833,0,0,0,0,0,0,0.999461,0.999218,0.999988,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,38,2025-09-23T21:12:22.218762-07:00,20274895,10007008,17856688,4015396,10092,0,0,0,0,0,0,10932,7842,203,0,0,0,0,0,0,0,0,20285827,10014850,17856891,4015396,10092,0,0,0,0,0,0,0.999461,0.999217,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,39,2025-09-23T21:12:24.219535-07:00,20809967,10270674,18327415,4121205,10355,0,0,0,0,0,0,11221,8048,204,0,0,0,0,0,0,0,0,20821188,10278722,18327619,4121205,10355,0,0,0,0,0,0,0.999461,0.999217,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,40,2025-09-23T21:12:26.221033-07:00,21344860,10534643,18798212,4227038,10622,0,0,0,0,0,0,11509,8260,207,0,0,0,0,0,0,0,0,21356369,10542903,18798419,4227038,10622,0,0,0,0,0,0,0.999461,0.999217,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,41,2025-09-23T21:12:28.221822-07:00,21879760,10798598,19268936,4332827,10887,0,0,0,0,0,0,11818,8471,209,0,0,0,0,0,0,0,0,21891578,10807069,19269145,4332827,10887,0,0,0,0,0,0,0.999460,0.999216,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,42,2025-09-23T21:12:30.223801-07:00,22414775,11062445,19739780,4438679,11156,0,0,0,0,0,0,12110,8656,214,0,0,0,0,0,0,0,0,22426885,11071101,19739994,4438679,11156,0,0,0,0,0,0,0.999460,0.999218,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,43,2025-09-23T21:12:32.225891-07:00,22949695,11326379,20210607,4544486,11422,0,0,0,0,0,0,12398,8873,220,0,0,0,0,0,0,0,0,22962093,11335252,20210827,4544486,11422,0,0,0,0,0,0,0.999460,0.999217,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,44,2025-09-23T21:12:34.228309-07:00,23484741,11590055,20681350,4650291,11684,0,0,0,0,0,0,12685,9089,222,0,0,0,0,0,0,0,0,23497426,11599144,20681572,4650291,11684,0,0,0,0,0,0,0.999460,0.999216,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,45,2025-09-23T21:12:36.229034-07:00,24019788,11853828,21152179,4756099,11946,0,0,0,0,0,0,12977,9295,223,0,0,0,0,0,0,0,0,24032765,11863123,21152402,4756099,11946,0,0,0,0,0,0,0.999460,0.999216,0.999989,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,46,2025-09-23T21:12:38.230855-07:00,24554664,12117649,21622961,4861916,12202,0,0,0,0,0,0,13273,9494,226,0,0,0,0,0,0,0,0,24567937,12127143,21623187,4861916,12202,0,0,0,0,0,0,0.999460,0.999217,0.999990,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,47,2025-09-23T21:12:40.232671-07:00,25089628,12381459,22093756,4967738,12462,0,0,0,0,0,0,13563,9674,230,0,0,0,0,0,0,0,0,25103191,12391133,22093986,4967738,12462,0,0,0,0,0,0,0.999460,0.999219,0.999990,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,48,2025-09-23T21:12:42.234624-07:00,25624365,12645359,22564495,5073537,12728,0,0,0,0,0,0,13846,9870,234,0,0,0,0,0,0,0,0,25638211,12655229,22564729,5073537,12728,0,0,0,0,0,0,0.999460,0.999220,0.999990,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,49,2025-09-23T21:12:44.23634-07:00,26159412,12909121,23035268,5179426,12991,0,0,0,0,0,0,14145,10059,235,0,0,0,0,0,0,0,0,26173557,12919180,23035503,5179426,12991,0,0,0,0,0,0,0.999460,0.999221,0.999990,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.325000,0,2025-09-23T21:12:46.238992-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.325000,1,2025-09-23T21:12:48.240715-07:00,535224,263807,470755,105860,273,0,0,0,0,0,0,209,164,19,0,0,0,0,0,0,0,0,535433,263971,470774,105860,273,0,0,0,0,0,0,0.999610,0.999379,0.999960,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.325000,2,2025-09-23T21:12:50.242813-07:00,1070285,527626,941526,211726,540,0,0,0,0,0,0,438,317,41,0,0,0,0,0,0,0,0,1070723,527943,941567,211726,540,0,0,0,0,0,0,0.999591,0.999400,0.999956,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.325000,3,2025-09-23T21:12:52.245156-07:00,1605229,791427,1412294,317526,801,0,0,0,0,0,0,689,465,69,0,0,0,0,0,0,0,0,1605918,791892,1412363,317526,801,0,0,0,0,0,0,0.999571,0.999413,0.999951,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.325000,4,2025-09-23T21:12:54.246518-07:00,2140340,1055320,1883081,423315,1067,0,0,0,0,0,0,912,609,92,0,0,0,0,0,0,0,0,2141252,1055929,1883173,423315,1067,0,0,0,0,0,0,0.999574,0.999423,0.999951,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
