timestamp,git_sha,process_noise_pos,process_noise_vel,measurement_noise,candidate_run_id,reference_run_id,duration_seconds_requested,detection_rate,false_positive_rate,composite_score,matched_count,reference_count,candidate_count,wall_duration_seconds,error
2026-09-18T10:16:08-0700,9305732adc1b66807a255952b323745fe9de74c3,0.05,0.2,0.01,fcb9996f-d5f8-43a7-b3a8-a1963e61af21,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.20408163265306123,0.8809523809523809,-1.0578231292517006,10,49,84,82.66,
2026-09-18T10:17:31-0700,9305732adc1b66807a255952b323745fe9de74c3,0.05,0.2,0.05,86c28b6a-0046-42e1-bdea-2fd13214cae5,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.20408163265306123,0.8947368421052632,-1.085392051557465,10,49,95,90.42,
2026-09-18T10:19:01-0700,9305732adc1b66807a255952b323745fe9de74c3,0.05,0.2,0.25,ff22679f-84eb-460e-8d4a-75256ee729c0,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.22448979591836735,0.8842105263157894,-1.0439312567132115,11,49,95,104.38,
2026-09-18T10:20:46-0700,9305732adc1b66807a255952b323745fe9de74c3,0.05,2.0,0.01,6f3ff51a-6945-4278-aa0d-28c6db1b1e94,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.22448979591836735,0.8777777777777778,-1.0310657596371882,11,49,90,110.4,
2026-09-18T10:22:36-0700,9305732adc1b66807a255952b323745fe9de74c3,0.05,2.0,0.05,2481e211-aef3-4441-8ade-a3eba904b4a3,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.20408163265306123,0.8888888888888888,-1.0736961451247165,10,49,90,96.48,
2026-09-18T10:24:13-0700,9305732adc1b66807a255952b323745fe9de74c3,0.05,2.0,0.25,d6d743da-9833-4100-bfa0-ff3c5f1683be,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.20408163265306123,0.8924731182795699,-1.0808646039060785,10,49,93,82.36,
2026-09-18T10:25:35-0700,9305732adc1b66807a255952b323745fe9de74c3,0.5,0.05,0.01,bf72b774-b2c6-47b0-82ff-ff567050ae85,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.20408163265306123,0.8901098901098901,-1.0761381475667189,10,49,91,82.5,
2026-09-18T10:26:57-0700,9305732adc1b66807a255952b323745fe9de74c3,0.5,0.05,0.05,8e44765c-6e92-49d4-9677-f4037e76e429,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.22448979591836735,0.8829787234042553,-1.0414676508901433,11,49,94,82.39,
2026-09-18T10:28:20-0700,9305732adc1b66807a255952b323745fe9de74c3,0.5,0.05,0.25,3f2a6fe5-39b9-4afc-afb1-47e2d1d37f84,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.20408163265306123,0.8969072164948454,-1.0897328003366296,10,49,97,90.38,
2026-09-18T10:29:50-0700,9305732adc1b66807a255952b323745fe9de74c3,0.5,0.2,0.01,03a56acf-306a-4c1d-b7cd-e8d4f9707559,60a4774c-db3e-4008-9b7e-d1059ec27319,190,0.20408163265306123,0.8888888888888888,-1.0736961451247165,10,49,90,104.52,
