timestamp,git_sha,process_noise_pos,process_noise_vel,measurement_noise,candidate_run_id,reference_run_id,duration_seconds_requested,detection_rate,false_positive_rate,composite_score,matched_count,reference_count,candidate_count,wall_duration_seconds,error
2026-09-18T01:21:01-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.05,0.2,0.25,0a772e31-cf8b-44d8-a52e-9bf06f3d9038,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.10204081632653061,0.8809523809523809,-1.1598639455782314,5,49,42,90.35,
2026-09-18T01:22:31-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.05,2.0,0.01,49d96b77-9fe0-426f-b5c1-4d8448c454ff,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.10204081632653061,0.8780487804878049,-1.154056744649079,5,49,41,94.3,
2026-09-18T01:24:06-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.05,2.0,0.05,67996998-6785-4b31-bab5-36fec5580a7d,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.8974358974358975,-1.2132391418105706,4,49,39,86.23,
2026-09-18T01:25:32-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.05,2.0,0.25,a8eb616f-0324-4491-8054-b4aa89552259,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9024390243902439,-1.2232453957192635,4,49,41,96.33,
2026-09-18T01:27:08-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,0.05,0.01,44823b91-c8e2-4b83-8ad6-cb9b9d8e2c0f,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9024390243902439,-1.2232453957192635,4,49,41,90.42,
2026-09-18T01:28:39-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,0.05,0.05,9e6c50a9-529d-4baf-a860-b4512ac7eb3b,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9047619047619048,-1.2278911564625852,4,49,42,94.37,
2026-09-18T01:30:13-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,0.05,0.25,226ffa39-4fbd-469d-ad71-f24e5360a97b,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9047619047619048,-1.2278911564625852,4,49,42,92.46,
2026-09-18T01:31:46-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,0.2,0.01,b64da054-1ea5-40cf-89eb-11f59ca7b5b6,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9024390243902439,-1.2232453957192635,4,49,41,82.43,
2026-09-18T01:33:08-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,0.2,0.05,29b51029-e7be-4b80-92cf-3f41201a9dae,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9047619047619048,-1.2278911564625852,4,49,42,90.47,
2026-09-18T01:34:38-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,0.2,0.25,eb079e45-9ea5-4119-9e8e-6d3df3bc12cc,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9069767441860465,-1.2323208353108686,4,49,43,86.49,
2026-09-18T01:36:05-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,2.0,0.01,bd0fe7f9-ca4c-40a1-b8cb-d9f36160b915,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.10204081632653061,0.8837209302325582,-1.1654010441385858,5,49,43,86.45,
2026-09-18T01:37:31-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,2.0,0.05,8f4cef45-8b13-48c0-9524-87429b2f7ce2,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.10204081632653061,0.8780487804878049,-1.154056744649079,5,49,41,90.48,
2026-09-18T01:39:02-0700,de78dd6fba779f902afc3972f846be1b58fd3a38,0.5,2.0,0.25,670551df-682f-4974-85b7-f6d354cfde8e,60a4774c-db3e-4008-9b7e-d1059ec27319,60,0.08163265306122448,0.9024390243902439,-1.2232453957192635,4,49,41,90.48,
